
n:		Tiempo:

4		0.0001210	
5		0.0001630	
6		0.0001820	
7		0.0002090	
8		0.0002280	
9		0.0002470	
10		0.0002700	
11		0.0002900	
12		0.0003090	
13		0.0003310	
14		0.0003510	
15		0.0003700	
16		0.0003920	
17		0.0004130	
18		0.0004330	
19		0.0004550	
20		0.0004740	
21		0.0004970	
22		0.0005170	
23		0.0005360	
24		0.0005580	
25		0.0005770	
26		0.0005960	
27		0.0006280	
28		0.0006480	
29		0.0006680	
30		0.0006910	
31		0.0007100	
32		0.0007300	
33		0.0007530	
34		0.0007720	
35		0.0007910	
36		0.0008140	
37		0.0008330	
38		0.0008540	
39		0.0008780	
40		0.0008970	
41		0.0009170	
42		0.0009400	
43		0.0009590	
44		0.0009820	
45		0.0010010	
46		0.0010210	
47		0.0010450	
48		0.0010660	
49		0.0010850	
50		0.0011120	
51		0.0011340	
52		0.0011540	
53		0.0011760	
54		0.0011960	
55		0.0012150	
56		0.0012380	
57		0.0012580	
58		0.0012770	
59		0.0013020	
60		0.0013220	
61		0.0013400	
62		0.0013640	
63		0.0013830	
64		0.0014030	
65		0.0014260	
66		0.0014450	
67		0.0014680	
68		0.0014870	
69		0.0015080	
70		0.0015310	
71		0.0015510	
72		0.0015700	
73		0.0015930	
74		0.0016130	
75		0.0016320	
76		0.0016580	
77		0.0016780	
78		0.0016980	
79		0.0017220	
80		0.0017420	
81		0.0017620	
82		0.0017860	
83		0.0018060	
84		0.0018260	
85		0.0018490	
86		0.0018680	
87		0.0018880	
88		0.0019110	
89		0.0019310	
90		0.0019550	
91		0.0019740	
92		0.0019940	
93		0.0020170	
94		0.0020370	
95		0.0020580	
96		0.0020810	
97		0.0021010	
98		0.0021210	
99		0.0021440	
100		0.0021660	
101		0.0021860	
102		0.0022100	
103		0.0022300	
104		0.0022490	
105		0.0022720	
106		0.0022920	
107		0.0023120	
108		0.0023350	
109		0.0023550	
110		0.0023750	
111		0.0024000	
112		0.0024190	
113		0.0024420	
114		0.0024620	
115		0.0024820	
116		0.0025050	
117		0.0025250	
118		0.0025450	
119		0.0025690	
120		0.0025890	
121		0.0026110	
122		0.0026340	
123		0.0026540	
124		0.0026780	
125		0.0027020	
126		0.0027220	
127		0.0027410	
128		0.0027640	
129		0.0027840	
130		0.0028030	
131		0.0028270	
132		0.0028460	
133		0.0029620	
134		0.0029860	
135		0.0030050	
136		0.0030250	
137		0.0030490	
138		0.0030690	
139		0.0030920	
140		0.0031120	
141		0.0031310	
142		0.0031560	
143		0.0031750	
144		0.0031950	
145		0.0032180	
146		0.0032380	
147		0.0032610	
148		0.0032840	
149		0.0033050	
150		0.0033250	
151		0.0033470	
152		0.0033680	
153		0.0033870	
154		0.0034100	
155		0.0034290	
156		0.0034490	
157		0.0034710	
158		0.0034910	
159		0.0035100	
160		0.0035330	
161		0.0035520	
162		0.0035780	
163		0.0035970	
164		0.0036170	
165		0.0036400	
166		0.0036590	
167		0.0036780	
168		0.0037010	
169		0.0037210	
170		0.0037430	
171		0.0037650	
172		0.0037850	
173		0.0038050	
174		0.0038310	
175		0.0038500	
176		0.0038690	
177		0.0038930	
178		0.0039120	
179		0.0039320	
180		0.0039560	
181		0.0039750	
182		0.0039950	
183		0.0040200	
184		0.0040400	
185		0.0040630	
186		0.0040830	
187		0.0041020	
188		0.0041250	
189		0.0041450	
190		0.0041640	
